condition,replicate,n,k,theta,theta2,lambda,sign_changes_half,C,E
palindrome_bin_no_coherence,32,512,24,0.2945243112740431,0.08674456993144944,0.9999856835407048,4,-0.109375,2.21875
palindrome_bin_no_coherence,32,512,28,0.3436116964863836,0.11806899796225062,0.9999856835407048,4,0.046875,1.90625
palindrome_bin_no_coherence,32,512,32,0.39269908169872414,0.15421256876702122,0.9999856835407048,4,-0.015625,2.03125
palindrome_bin_no_coherence,32,512,64,0.7853981633974483,0.6168502750680849,0.9999856835407048,4,0.046875,1.90625
coherent_soft_clean,33,512,0,0.0,0.0,0.999889417837816,2,1.0000000000000004,-8.881784197001252e-16
coherent_soft_clean,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.9987423084489877,0.002515383102024593
coherent_soft_clean,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.9950297732012914,0.009940453597417243
coherent_soft_clean,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.9890361064657847,0.021927787068430682
coherent_soft_clean,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.9810260019091653,0.03794799618166933
coherent_soft_clean,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.9713223536788542,0.057355292642291555
coherent_soft_clean,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.9602680497481069,0.07946390050378627
coherent_soft_clean,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.9353596600595661,0.1292806798808679
coherent_soft_clean,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.9082024212591773,0.18359515748164545
coherent_soft_clean,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.8795437175060528,0.24091256498789448
coherent_soft_clean,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.8168456722475192,0.3663086555049615
coherent_soft_clean,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.7458548520481092,0.5082902959037816
coherent_soft_clean,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.6697258354734794,0.6605483290530412
coherent_soft_clean,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.5914239074961092,0.8171521850077816
coherent_soft_clean,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.511520613573612,0.976958772852776
coherent_soft_clean,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,-0.09210782844973073,2.1842156568994615
coherent_soft_noise_sigma0.05,33,512,0,0.0,0.0,0.999889417837816,2,0.9988119621534959,0.0023760756930082394
coherent_soft_noise_sigma0.05,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.9976462742539902,0.004707451492019565
coherent_soft_noise_sigma0.05,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.9935530524412689,0.012893895117462195
coherent_soft_noise_sigma0.05,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.9879231185401499,0.024153762919700172
coherent_soft_noise_sigma0.05,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.9803001048079143,0.03939979038417141
coherent_soft_noise_sigma0.05,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.9706479303461409,0.05870413930771812
coherent_soft_noise_sigma0.05,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.9584574315460131,0.0830851369079737
coherent_soft_noise_sigma0.05,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.9344691272136738,0.13106174557265238
coherent_soft_noise_sigma0.05,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.9062219062165038,0.18755618756699244
coherent_soft_noise_sigma0.05,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.8796662892316023,0.24066742153679543
coherent_soft_noise_sigma0.05,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.8150410946958379,0.3699178106083243
coherent_soft_noise_sigma0.05,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.7465122152077517,0.5069755695844966
coherent_soft_noise_sigma0.05,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.6687977205529096,0.6624045588941807
coherent_soft_noise_sigma0.05,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.5889701117400277,0.8220597765199447
coherent_soft_noise_sigma0.05,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.5133017860470271,0.9733964279059457
coherent_soft_noise_sigma0.05,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,-0.09094772795396959,2.1818954559079393
coherent_soft_noise_sigma0.10,33,512,0,0.0,0.0,0.999889417837816,2,0.9953488554229879,0.009302289154024201
coherent_soft_noise_sigma0.10,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.9934839211156241,0.013032157768751773
coherent_soft_noise_sigma0.10,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.9897159027279134,0.020568194544173135
coherent_soft_noise_sigma0.10,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.9839135292690075,0.032172941461984905
coherent_soft_noise_sigma0.10,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.9762252964333489,0.047549407133302246
coherent_soft_noise_sigma0.10,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.9673480840211763,0.06530383195764733
coherent_soft_noise_sigma0.10,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.9548143670470337,0.09037126590593259
coherent_soft_noise_sigma0.10,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.932179875853564,0.13564024829287202
coherent_soft_noise_sigma0.10,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.9016404526431747,0.19671909471365057
coherent_soft_noise_sigma0.10,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.8799674857148756,0.2400650285702488
coherent_soft_noise_sigma0.10,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.8115318857769565,0.3769362284460871
coherent_soft_noise_sigma0.10,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.7399036416672284,0.5201927166655431
coherent_soft_noise_sigma0.10,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.6677820410263042,0.6644359179473915
coherent_soft_noise_sigma0.10,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.5878997075134176,0.8242005849731648
coherent_soft_noise_sigma0.10,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.5093198520254283,0.9813602959491434
coherent_soft_noise_sigma0.10,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,-0.08545982174389269,2.1709196434877853
coherent_soft_noise_sigma0.30,33,512,0,0.0,0.0,0.999889417837816,2,0.9599614510869263,0.08007709782614736
coherent_soft_noise_sigma0.30,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.956119392701978,0.08776121459604402
coherent_soft_noise_sigma0.30,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.9576361943051659,0.08472761138966822
coherent_soft_noise_sigma0.30,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.9506284452359088,0.09874310952818233
coherent_soft_noise_sigma0.30,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.9404586247955845,0.11908275040883098
coherent_soft_noise_sigma0.30,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.9219606113844163,0.15607877723116736
coherent_soft_noise_sigma0.30,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.9173014351794386,0.16539712964112274
coherent_soft_noise_sigma0.30,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.8968650094310289,0.20626998113794226
coherent_soft_noise_sigma0.30,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.8663175624124723,0.26736487517505547
coherent_soft_noise_sigma0.30,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.8455286707359906,0.30894265852801883
coherent_soft_noise_sigma0.30,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.7891176814523804,0.42176463709523926
coherent_soft_noise_sigma0.30,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.7200905721826543,0.5598188556346915
coherent_soft_noise_sigma0.30,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.6368340944909677,0.7263318110180645
coherent_soft_noise_sigma0.30,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.5542254412138841,0.8915491175722319
coherent_soft_noise_sigma0.30,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.49703839408016687,1.0059232118396664
coherent_soft_noise_sigma0.30,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,-0.0837672660181661,2.167534532036332
coherent_bin_clean,33,512,0,0.0,0.0,0.999889417837816,2,1.0,0.0
coherent_bin_clean,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.984375,0.03125
coherent_bin_clean,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.96875,0.0625
coherent_bin_clean,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.953125,0.09375
coherent_bin_clean,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.9375,0.125
coherent_bin_clean,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.921875,0.15625
coherent_bin_clean,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.90625,0.1875
coherent_bin_clean,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.875,0.25
coherent_bin_clean,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.84375,0.3125
coherent_bin_clean,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.8125,0.375
coherent_bin_clean,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.75,0.5
coherent_bin_clean,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.6875,0.625
coherent_bin_clean,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.625,0.75
coherent_bin_clean,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.5625,0.875
coherent_bin_clean,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.5,1.0
coherent_bin_clean,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,0.0,2.0
coherent_bin_bitflip_p0.01,33,512,0,0.0,0.0,0.999889417837816,2,0.98046875,0.0390625
coherent_bin_bitflip_p0.01,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.96875,0.0625
coherent_bin_bitflip_p0.01,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.94140625,0.1171875
coherent_bin_bitflip_p0.01,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.94140625,0.1171875
coherent_bin_bitflip_p0.01,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.921875,0.15625
coherent_bin_bitflip_p0.01,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.90234375,0.1953125
coherent_bin_bitflip_p0.01,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.875,0.25
coherent_bin_bitflip_p0.01,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.86328125,0.2734375
coherent_bin_bitflip_p0.01,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.8359375,0.328125
coherent_bin_bitflip_p0.01,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.796875,0.40625
coherent_bin_bitflip_p0.01,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.7265625,0.546875
coherent_bin_bitflip_p0.01,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.6796875,0.640625
coherent_bin_bitflip_p0.01,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.62109375,0.7578125
coherent_bin_bitflip_p0.01,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.56640625,0.8671875
coherent_bin_bitflip_p0.01,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.4921875,1.015625
coherent_bin_bitflip_p0.01,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,-0.00390625,2.0078125
coherent_bin_bitflip_p0.02,33,512,0,0.0,0.0,0.999889417837816,2,0.953125,0.09375
coherent_bin_bitflip_p0.02,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.94140625,0.1171875
coherent_bin_bitflip_p0.02,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.93359375,0.1328125
coherent_bin_bitflip_p0.02,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.9296875,0.140625
coherent_bin_bitflip_p0.02,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.890625,0.21875
coherent_bin_bitflip_p0.02,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.87890625,0.2421875
coherent_bin_bitflip_p0.02,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.86328125,0.2734375
coherent_bin_bitflip_p0.02,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.8515625,0.296875
coherent_bin_bitflip_p0.02,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.8203125,0.359375
coherent_bin_bitflip_p0.02,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.77734375,0.4453125
coherent_bin_bitflip_p0.02,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.734375,0.53125
coherent_bin_bitflip_p0.02,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.65625,0.6875
coherent_bin_bitflip_p0.02,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.60546875,0.7890625
coherent_bin_bitflip_p0.02,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.52734375,0.9453125
coherent_bin_bitflip_p0.02,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.484375,1.03125
coherent_bin_bitflip_p0.02,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,0.0078125,1.984375
coherent_bin_bitflip_p0.05,33,512,0,0.0,0.0,0.999889417837816,2,0.88671875,0.2265625
coherent_bin_bitflip_p0.05,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.91796875,0.1640625
coherent_bin_bitflip_p0.05,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.86328125,0.2734375
coherent_bin_bitflip_p0.05,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.84375,0.3125
coherent_bin_bitflip_p0.05,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.81640625,0.3671875
coherent_bin_bitflip_p0.05,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.8125,0.375
coherent_bin_bitflip_p0.05,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.828125,0.34375
coherent_bin_bitflip_p0.05,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.796875,0.40625
coherent_bin_bitflip_p0.05,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.77734375,0.4453125
coherent_bin_bitflip_p0.05,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.734375,0.53125
coherent_bin_bitflip_p0.05,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.70703125,0.5859375
coherent_bin_bitflip_p0.05,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.609375,0.78125
coherent_bin_bitflip_p0.05,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.56640625,0.8671875
coherent_bin_bitflip_p0.05,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.4921875,1.015625
coherent_bin_bitflip_p0.05,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.46484375,1.0703125
coherent_bin_bitflip_p0.05,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,0.01171875,1.9765625
coherent_bin_bitflip_p0.10,33,512,0,0.0,0.0,0.999889417837816,2,0.80078125,0.3984375
coherent_bin_bitflip_p0.10,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,0.7734375,0.453125
coherent_bin_bitflip_p0.10,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.75390625,0.4921875
coherent_bin_bitflip_p0.10,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,0.7578125,0.484375
coherent_bin_bitflip_p0.10,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,0.7109375,0.578125
coherent_bin_bitflip_p0.10,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.7421875,0.515625
coherent_bin_bitflip_p0.10,33,512,6,0.07363107781851078,0.00542153562071559,0.999889417837816,2,0.66796875,0.6640625
coherent_bin_bitflip_p0.10,33,512,8,0.09817477042468103,0.009638285547938826,0.999889417837816,2,0.66015625,0.6796875
coherent_bin_bitflip_p0.10,33,512,10,0.1227184630308513,0.015059821168654416,0.999889417837816,2,0.66796875,0.6640625
coherent_bin_bitflip_p0.10,33,512,12,0.14726215563702155,0.02168614248286236,0.999889417837816,2,0.65234375,0.6953125
coherent_bin_bitflip_p0.10,33,512,16,0.19634954084936207,0.038553142191755305,0.999889417837816,2,0.57421875,0.8515625
coherent_bin_bitflip_p0.10,33,512,20,0.2454369260617026,0.060239284674617664,0.999889417837816,2,0.58203125,0.8359375
coherent_bin_bitflip_p0.10,33,512,24,0.2945243112740431,0.08674456993144944,0.999889417837816,2,0.46484375,1.0703125
coherent_bin_bitflip_p0.10,33,512,28,0.3436116964863836,0.11806899796225062,0.999889417837816,2,0.45703125,1.0859375
coherent_bin_bitflip_p0.10,33,512,32,0.39269908169872414,0.15421256876702122,0.999889417837816,2,0.3359375,1.328125
coherent_bin_bitflip_p0.10,33,512,64,0.7853981633974483,0.6168502750680849,0.999889417837816,2,0.03125,1.9375
random_bin,33,512,0,0.0,0.0,0.999889417837816,2,1.0,0.0
random_bin,33,512,1,0.01227184630308513,0.00015059821168654416,0.999889417837816,2,-0.015625,2.03125
random_bin,33,512,2,0.02454369260617026,0.0006023928467461766,0.999889417837816,2,0.0234375,1.953125
random_bin,33,512,3,0.03681553890925539,0.0013553839051788975,0.999889417837816,2,-0.078125,2.15625
random_bin,33,512,4,0.04908738521234052,0.0024095713869847065,0.999889417837816,2,-0.1171875,2.234375
random_bin,33,512,5,0.06135923151542565,0.003764955292163604,0.999889417837816,2,0.046875,1.90625
